"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"East Asia & Pacific (excluding high income)","EAP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0597558951045","68.7454780119822","68.5928065737271","68.249678536008","68.1607576910721","67.9562619056471","67.7545419824787","67.3956963242933","67.2432939860516","66.9744939422528","66.7377458287084","66.0698527841179","65.3154386409525","64.7404303562382","64.0967656335347","63.5406243710731","62.9978636822536","62.9537319225961","62.4448996910999","61.9010728806938","61.3981098960554","61.5042643302559","61.2890625391613","60.92325733513","60.7926445363099","60.6106970489184","60.3192761111756","59.9669001329494","59.868716951117","59.7614457942568","57.6928079636738","59.525511896685",
"Early-demographic dividend","EAR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9159986373473","34.0236228370633","34.1882011424077","34.0742471231548","34.503373713504","34.6129483013292","34.8572512644045","35.0978084638199","35.4551772803089","35.6894233668304","35.7659830002177","35.569047011399","35.2905841187998","35.3241795872142","35.3138356703438","35.3129438851217","35.2720523818261","35.5317807490378","35.3590521632822","35.4063081465831","35.3560900532643","35.0980579259409","34.9286079385758","34.4192510440654","33.9283194912827","33.6810845422589","33.3513763595108","33.0390190761117","32.6759650809655","34.1649518717344","32.7696929446351","33.2185875948892",
"East Asia & Pacific","EAS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3292509307453","66.1206996305108","66.0034210534685","65.6837469700344","65.650464315789","65.5023204646233","65.3709619106676","65.1314794014596","64.9273354668914","64.7008732044503","64.5400431167261","63.995785918225","63.33493746915","62.8215353120826","62.3127570292755","61.8754172561266","61.4422684706157","61.4274230098337","60.9884614437426","60.5055874008255","60.0651866913049","60.1637802405921","59.9880159530642","59.7329980890339","59.6860208298303","59.5675646091124","59.3764955624469","59.1410397742077","59.1540069272856","59.1395202949405","57.2827208128589","58.9494397023695",
"Europe & Central Asia (excluding high income)","ECA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5262153750128","54.3557166125255","53.8984531261099","52.2237794908661","51.9926431641782","51.6788579994598","51.1192139018793","50.2891014651525","49.9568825551144","51.4745425388314","50.8998761046072","50.4527513434115","50.8016059972985","50.3707381840848","49.9494529751118","49.9644574280604","49.9793365244183","50.16927353716","50.2479728342365","50.4685111339124","50.5919410360671","50.8758505394149","50.8767705533687","50.8569905289844","50.7867152915783","50.8511237814905","51.0434711638366","51.0509688572734","51.1239713084768","50.9603123203825","49.85944078658","50.5575903383872",
"Europe & Central Asia","ECS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7503576262595","50.0692266973892","49.8160126637183","49.0486458568668","48.9991990952805","48.8310568937687","48.6674965336525","48.4578714578285","48.4959547567922","49.4133169210583","49.3590661773997","49.1590294769967","49.3837420625845","49.4000654044273","49.3251008629669","49.5989439700593","49.8366186817926","50.0491263607476","50.2962836460723","50.5410965950977","50.6520958915157","50.8849347508973","51.1123617279184","51.1986076940006","51.2567830789175","51.2905829587721","51.5408878224894","51.6668953832205","51.7709732958579","51.8277109314688","50.9948301183671","51.5927174145588",
"Ecuador","ECU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2220001220703","47.5870018005371","47.6129989624023","47.6220016479492","47.9980010986328","48.0639991760254","48.0460014343262","48.5","51.6619987487793","48.765998840332","45.8409996032715","46.939998626709","48.0379981994629","49.1339988708496","52.701000213623","51.8880004882813","52.6710014343262","51.9259986877441","51.9980010986328","49.6380004882813","47.9869995117188","47.0429992675781","48.056999206543","48.1059989929199","47.6679992675781","51.8889999389648","55.390998840332","56.1559982299805","54.4650001525879","54.3899993896484","48.2949981689453","53.7169990539551",
"Egypt, Arab Rep.","EGY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2290000915527","22.2360000610352","23.0510005950928","22.3680000305176","23.1889991760254","21.8199996948242","21.113000869751","20.4200000762939","19.742000579834","20.5590000152588","20.4489994049072","20.375","18.2210006713867","18.9479999542236","19.6979999542236","20.4710006713867","21.2689990997314","23.3279991149902","21.8840007781982","22.9020004272461","23.1700000762939","22.5030002593994","22.4729995727539","22.9820003509521","23.1310005187988","22.7789993286133","23.0240001678467","22.1450004577637","18.382999420166","15.831000328064","14.4840002059937","14.6359996795654",
"Euro area","EMU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1684885641571","43.2045325686515","43.0413202267831","43.0582721195903","43.4060769617127","43.5490403042901","43.8941669337355","44.1626812505771","44.6408257372866","45.2805508837796","45.6414437671394","45.6745977137437","46.2933086706991","47.0292830995849","47.3365788194625","48.0003682244711","48.5318047938012","48.9442238175707","49.4131221984457","49.6971152184532","49.8387876528239","50.0760966141912","50.5184305870562","50.6634236264548","50.7084037914153","50.6930713657354","51.0692737153333","51.2068166397844","51.3122353478358","51.5860004621939","50.7106287895156","51.4352164837377",
"Eritrea","ERI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4039993286133","72.1480026245117","71.8649978637695","71.5749969482422","71.197998046875","71.1080017089844","71.1009979248047","71.0289993286133","71.0559997558594","71.1309967041016","71.2409973144531","71.3440017700195","71.4739990234375","71.6480026245117","71.7470016479492","71.7740020751953","71.8059997558594","71.7919998168945","71.9240036010742","71.8960037231445","71.8570022583008","71.7149963378906","71.6080017089844","71.6539993286133","71.2600021362305","71.4229965209961","71.2850036621094","71.3369979858398","71.1429977416992","71.0579986572266","70.1179962158203","70.2050018310547",
"Spain","ESP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2680015563965","33.3440017700195","34.3520011901855","34.9160003662109","36.1959991455078","36.6539993286133","37.1539993286133","37.939998626709","38.2999992370605","39","40.5419998168945","39.3359985351563","41.7910003662109","43.2789993286133","44.6730003356934","46.0960006713867","47.5200004577637","48.5540008544922","49.935001373291","51.0149993896484","51.7140007019043","52.3619995117188","52.9410018920898","52.8889999389648","52.6080017089844","52.5929985046387","52.5810012817383","52.1800003051758","51.9119987487793","52.1430015563965","51.0880012512207","52.5839996337891",
"Estonia","EST","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6139984130859","58.1870002746582","55.7540016174316","54.7089996337891","54.6650009155273","53.7060012817383","53.5110015869141","54.2700004577637","52.7089996337891","51.9189987182617","52.5820007324219","51.9949989318848","51.0429992675781","52.2879981994629","53.2109985351563","53.5279998779297","54.6689987182617","54.0279998779297","54.7939987182617","54.7150001525879","55.0670013427734","55.6139984130859","55.3790016174316","55.3400001525879","54.5400009155273","55.7490005493164","56.2939987182617","57.0009994506836","57.2709999084473","57.3320007324219","57.1399993896484","57.8209991455078",
"Ethiopia","ETH","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6719970703125","66.6460037231445","66.625","66.6129989624023","66.6050033569336","67.3789978027344","68.140998840332","68.890998840332","69.6309967041016","70.3629989624023","71.0839996337891","71.7910003662109","72.4889984130859","73.177001953125","73.8550033569336","74.5250015258789","74.4810028076172","74.4390029907227","74.4000015258789","74.3619995117188","74.3259963989258","74.2900009155273","74.2559967041016","74.2229995727539","74.3000030517578","74.3789978027344","74.4459991455078","74.515998840332","74.5879974365234","74.6579971313477","73.9499969482422","74.7529983520508",
"European Union","EUU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4565003512862","46.2362680400628","46.0877704314042","45.904383298047","45.9712922971453","45.8673164962468","45.880157053776","46.0461056083816","46.3215217779219","46.8076548920963","47.0877076528132","47.0801879616312","47.1308225405381","47.5112026878368","47.6731477732094","48.116409559932","48.5257990325581","48.8210750173055","49.1801488708757","49.4377010332916","49.6015646289367","49.7810713027278","50.2063964076358","50.3499934325624","50.4745792867038","50.4492114012632","50.7215508218668","50.9632847163766","51.0627597969194","51.2660135960669","50.5028434548948","51.1305585047613",
"Fragile and conflict affected situations","FCS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8751111244733","54.9941610141078","54.8691826089021","54.6295735738547","54.4795418708496","54.5536969900719","54.4954709212164","54.4033616723718","54.3513756959885","54.3106766390411","54.2399899693992","54.1238515953262","53.911541111385","53.6678110799955","53.5449138382196","53.4590419569156","53.1515815021038","52.8941417825719","52.5575545032811","52.2203638658578","51.8869593527457","51.74419303673","51.0029486907096","50.4432853021089","50.42649951703","50.5131320957132","50.4503613622452","50.1663777198078","50.213260867082","49.9917511470121","48.9343352760091","50.9490552819872",
"Finland","FIN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6459999084473","57.4039993286133","56.1969985961914","55.4620018005371","54.7220001220703","54.6310005187988","54.5509986877441","54.8549995422363","55.0540008544922","56.1119995117188","56.1469993591309","56.6559982299805","56.9309997558594","56.617000579834","56.367000579834","56.7910003662109","57.068000793457","57.3740005493164","57.3740005493164","56.943000793457","55.9370002746582","55.7840003967285","55.9630012512207","55.5050010681152","55.4809989929199","55.5909996032715","54.9869995117188","55.1879997253418","55.8559989929199","55.7649993896484","55.2239990234375","55.5740013122559",
"Fiji","FJI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5589981079102","39.625","39.5379981994629","39.5209999084473","39.4599990844727","39.4360008239746","39.3849983215332","38.9720001220703","38.5559997558594","38.1430015563965","37.7290000915527","37.3139991760254","36.9000015258789","36.4850006103516","36.0690002441406","34.8470001220703","36.5859985351563","38.3450012207031","40.1380004882813","41.9580001831055","43.7879981994629","45.6209983825684","44.2050018310547","42.8009986877441","41.4150009155273","39.8849983215332","38.3759994506836","38.4109992980957","38.4449996948242","38.4589996337891","37.7439994812012","37.7770004272461",
"France","FRA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6259994506836","46.8240013122559","47.2459983825684","47.7179985046387","47.923999786377","48.1699981689453","48.5579986572266","48.242000579834","48.5610008239746","48.898998260498","49.0699996948242","48.8689994812012","49.0719985961914","50.314998626709","50.1290016174316","50.4500007629395","50.5149993896484","50.8940010070801","51.0999984741211","51.4459991455078","51.4580001831055","51.3330001831055","51.5480003356934","51.7379989624023","51.6469993591309","51.5950012207031","51.5289993286133","51.3110008239746","51.4300003051758","51.2560005187988","50.6259994506836","52.2039985656738",
"Faroe Islands","FRO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4640007019043","38.4150009155273","38.3790016174316","38.3580017089844","38.3530006408691","38.3629989624023","38.375","38.4070014953613","38.4529991149902","38.5110015869141","38.5789985656738","38.6609992980957","38.75","38.8429985046387","38.9339981079102","39.0180015563965","39.1559982299805","39.2789993286133","39.3860015869141","39.4739990234375","39.5400009155273","39.6269989013672","39.7039985656738","39.7620010375977","39.8030014038086","39.8349990844727","39.7389984130859","39.6580009460449","39.5929985046387","39.5460014343262","37.5919990539551","38.2249984741211",
"United Kingdom","GBR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4879989624023","52.3240013122559","52.4720001220703","52.548999786377","52.5890007019043","52.5509986877441","52.9970016479492","53.4000015258789","53.4290008544922","53.7859992980957","54.1969985961914","54.0900001525879","54.6510009765625","54.5589981079102","54.9339981079102","55.3979988098145","55.9039993286133","55.6839981079102","55.9659996032715","56.1479988098145","56.0639991760254","56.2019996643066","56.4099998474121","56.7589988708496","57.0149993896484","57.1980018615723","57.4949989318848","57.7939987182617","58.0340003967285","58.4560012817383","58.6069984436035","58.3470001220703",
"Georgia","GEO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2680015563965","57.9160003662109","58.640998840332","59.4589996337891","60.3839988708496","59.7719993591309","58.443000793457","57.2840003967285","56.826000213623","58.2449989318848","55.1689987182617","58.234001159668","56.0400009155273","57.6279983520508","56.9550018310547","56.0229988098145","53.7239990234375","54.9669990539551","54.1980018615723","54.6349983215332","55.7960014343262","56.1339988708496","57.2569999694824","56.4339981079102","57.3489990234375","59.0050010681152","57.9329986572266","56.7509994506836","55.6479988098145","54.6259994506836","55.1150016784668","55.6500015258789",
"Ghana","GHA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.4609985351563","76.4879989624023","76.0790023803711","75.6640014648438","75.245002746582","74.8219985961914","74.3949966430664","73.9619979858398","73.5240020751953","73.0820007324219","72.6340026855469","72.1600036621094","71.6809997558594","71.1969985961914","70.7089996337891","70.2160034179688","69.7190017700195","69.2170028686523","68.7109985351563","68.2009963989258","67.6869964599609","67.1689987182617","66.6480026245117","66.1230010986328","65.5930023193359","65.0599975585938","65.1110000610352","65.1729965209961","65.2409973144531","65.3130035400391","64.693000793457","65.0759963989258",
"Gibraltar","GIB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.25","63.1500015258789","63.0740013122559","63.0190010070801","62.9809989929199","62.9589996337891","62.882999420166","62.8349990844727","62.806999206543","62.7949981689453","62.8040008544922","62.7519989013672","62.7200012207031","61.5730018615723","60.4169998168945","59.2550010681152","58.0849990844727","56.9010009765625","55.7070007324219","54.5050010681152","53.2970008850098","52.0820007324219","50.8639984130859","49.6419982910156","48.4169998168945","47.1870002746582","45.9560012817383","44.7249984741211","43.4959983825684","42.2680015563965","41.8499984741211","41.5750007629395",
"Gambia, The","GMB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4360008239746","45.234001159668","45.0789985656738","44.9620018005371","45.2389984130859","45.523998260498","45.8110008239746","46.0970001220703","46.3819999694824","46.6669998168945","46.951000213623","47.234001159668","47.5149993896484","47.7900009155273","48.0559997558594","48.3219985961914","48.5859985351563","48.8479995727539","49.109001159668","49.3689994812012","49.6290016174316","49.8889999389648","50.1500015258789","51.1300010681152","52.1119995117188","53.0970001220703","54.0830001831055","55.0699996948242","56.056999206543","56.0970001220703","55.5610008239746","56.5120010375977",
"Guinea-Bissau","GNB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8129997253418","47.8050003051758","47.8019981384277","47.8079986572266","47.8339996337891","47.8860015869141","47.8709983825684","47.8899993896484","47.9379997253418","47.9970016479492","48.0499992370605","48.1080017089844","48.1720008850098","48.2400016784668","48.314998626709","48.3930015563965","48.4379997253418","48.4869995117188","48.5379981994629","48.5859985351563","48.6300010681152","48.640998840332","48.6590003967285","48.6809997558594","48.7070007324219","48.7379989624023","48.7550010681152","48.7830009460449","48.8219985961914","48.8740005493164","48.4029998779297","48.6679992675781",
"Equatorial Guinea","GNQ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8230018615723","49.8199996948242","49.7980003356934","49.7809982299805","49.7830009460449","49.8139991760254","49.8899993896484","50.0060005187988","50.1319999694824","50.2400016784668","50.3250007629395","50.3889999389648","50.4570007324219","50.5060005187988","50.5340003967285","50.5499992370605","50.6189994812012","50.6969985961914","50.7639999389648","50.8230018615723","50.8839988708496","50.923999786377","50.9879989624023","51.0540008544922","51.1139984130859","51.1800003051758","51.1990013122559","51.2560005187988","51.318000793457","51.3790016174316","49.8009986877441","50.4039993286133",
"Greece","GRC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5369987487793","33.4269981384277","34.7169990539551","34.9780006408691","35.7099990844727","36.4129981994629","37.7239990234375","37.7459983825684","39.601001739502","40.5989990234375","40.6080017089844","39.826000213623","40.5309982299805","41.1599998474121","42.4679985046387","42.4550018310547","42.7050018310547","42.5470008850098","42.5309982299805","43.5340003967285","44.101001739502","43.8170013427734","44.0989990234375","43.9480018615723","44.3230018615723","44.9440002441406","45.1800003051758","44.8849983215332","44.492000579834","44.6679992675781","43.7999992370605","43.8819999694824",
"Grenada","GRD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1949996948242","39.3339996337891","39.5810012817383","39.7439994812012","39.9440002441406","40.265998840332","40.3530006408691","40.6259994506836","40.9850006103516","41.2229995727539","41.4150009155273","41.5050010681152","41.7449989318848","41.8650016784668","42.0779991149902","41.9809989929199","41.8930015563965","41.8139991760254","41.7449989318848","41.6860008239746","41.6370010375977","40.1389999389648","45.0260009765625","39.7270011901855","40.0229988098145","38.484001159668","39.568000793457","38.6990013122559","38.4490013122559","37.1539993286133","35.8079986572266","36.2680015563965",
"Guam","GUM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6049995422363","59.6500015258789","59.7029991149902","59.7540016174316","59.806999206543","59.8639984130859","59.9220008850098","59.9780006408691","60.0330009460449","60.0880012512207","60.1310005187988","58.1419982910156","54.4560012817383","53.564998626709","52.6650009155273","54.8499984741211","55.2470016479492","48.3530006408691","50.8709983825684","53.375","56.4720001220703","56.1529998779297","56.2719993591309","56.3619995117188","56.4529991149902","56.4780006408691","56.4560012817383","56.4679985046387","56.3689994812012","56.4379997253418","55.9099998474121","56.181999206543",
"Guyana","GUY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.757999420166","37.4930000305176","38.2980003356934","39.0800018310547","38.5639991760254","38.048999786377","37.5349998474121","37.0219993591309","36.5110015869141","35.9980010986328","35.4860000610352","34.976001739502","34.4679985046387","34.9039993286133","35.3629989624023","35.8279991149902","36.2980003356934","36.7719993591309","37.2509994506836","37.734001159668","38.2239990234375","38.7190017700195","39.2190017700195","39.7470016479492","40.3009986877441","40.8549995422363","41.4099998474121","41.9659996032715","42.4169998168945","39.1629981994629","38.8559989929199","39.5289993286133",
"High income","HIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0099511395861","49.4001944135404","49.4621336559872","49.3905806843481","49.7245155080064","49.7951893868062","49.9867164271023","50.3501513203979","50.3680307439761","50.6538211494951","50.8876403499508","50.8746751819389","50.8818192892691","51.0145818516963","51.1210512272371","51.4351677324318","51.7205038000012","51.8490406866411","52.0879327745643","52.1122877862173","52.0273241073563","52.008609503746","52.1561374959461","52.2251772832777","52.3741840245429","52.4050570019516","52.7111735532489","52.9607866486576","53.2562527443423","53.6631509883958","52.9734834952195","53.281211780927",
"Hong Kong SAR, China","HKG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.601001739502","47.7890014648438","46.2830009460449","46.5589981079102","47.2400016784668","47.515998840332","47.7939987182617","48.0349998474121","48.6759986877441","48.8129997253418","48.9490013122559","50.6319999694824","51.9169998168945","51.5779991149902","51.7999992370605","51.9010009765625","52.6119995117188","53.0540008544922","53.1290016174316","53.2220001220703","51.8899993896484","52.9280014038086","53.5180015563965","54.4710006713867","54.5299987792969","54.7190017700195","54.7729988098145","55.0299987792969","55.0719985961914","54.8959999084473","54.1119995117188","54.1450004577637",
"Honduras","HND","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1949996948242","43.5940017700195","44.0509986877441","44.5629997253418","44.3870010375977","44.8580017089844","44.8549995422363","45.1459999084473","45.3269996643066","45.0429992675781","43.3400001525879","42.9249992370605","42.515998840332","42.1139984130859","41.7190017700195","41.3320007324219","38.3959999084473","37.7669982910156","39.3779983520508","40.8559989929199","42.5870018005371","39.6180000305176","38.2360000610352","43.3470001220703","45.943000793457","46.4930000305176","45.8540000915527","45.7060012817383","50.3170013427734","47.0610008239746","47.5149993896484","48.0670013427734",
"Heavily indebted poor countries (HIPC)","HPC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6053508738101","62.7348456353562","62.6927551657283","62.531166246321","62.5129133614496","62.6998850380482","62.7341564534371","62.7185932833424","62.7430321159718","62.7952285070573","62.8072051913804","62.8984767022138","62.9456837440136","62.9383098767359","63.0050963054148","63.0404887800683","62.8173456776589","62.5245522560599","62.2424728113327","61.8909121378158","61.5526024615272","61.2053224256951","60.7220967909828","60.6120407033279","60.4808670350185","60.3559073476103","60.4678600901484","60.4147615299464","60.4592048033061","60.4004296563256","59.3234146414993","61.897314555937",
"Croatia","HRV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.984001159668","46.2840003967285","46.0589981079102","45.8269996643066","45.5940017700195","45.3680000305176","45.1520004272461","44.9420013427734","44.7350006103516","44.5330009460449","44.3330001831055","44.1300010681152","43.923999786377","42.7690010070801","43.5690002441406","42.5629997253418","42.7529983520508","45.1450004577637","45.7459983825684","46.7159996032715","46.1430015563965","44.6139984130859","44.5369987487793","44.5789985656738","46.4160003662109","46.8600006103516","45.4090003967285","45.5429992675781","45.476001739502","45.1389999389648","44.6380004882813","45.7459983825684",
"Haiti","HTI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6829986572266","56.7470016479492","56.8170013427734","56.8940010070801","56.976001739502","57.0660018920898","57.007999420166","56.9560012817383","56.9099998474121","56.8699989318848","56.8359985351563","57.1500015258789","57.4630012512207","57.7760009765625","58.0890007019043","58.4010009765625","58.8440017700195","59.2849998474121","59.7249984741211","60.1629981994629","60.5970001220703","61.2080001831055","61.2130012512207","61.507999420166","61.8370018005371","61.9609985351563","62.0730018615723","62.2459983825684","62.3499984741211","62.0769996643066","61.4609985351563","61.7719993591309",
"Hungary","HUN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5849990844727","46.298999786377","46.1940002441406","44.2389984130859","42.3540000915527","40.3730010986328","39.6640014648438","38.7760009765625","40.185001373291","41.140998840332","41.4360008239746","40.9860000610352","41.2290000915527","42.2239990234375","42.0660018920898","42.9889984130859","43.2789993286133","42.9199981689453","42.6969985961914","42.7060012817383","43.5559997558594","43.6510009765625","44.5460014343262","44.7109985351563","46.0470008850098","46.9500007629395","47.6319999694824","47.984001159668","48.3089981079102","48.3680000305176","48.1640014648438","52.4129981994629",
"IBRD only","IBD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6878511951431","51.4649009832373","51.3672419426881","51.0536280471861","51.051368372126","51.0099721322413","50.8388105553591","50.7724104633959","50.7994018632478","50.9308193253867","50.846865353613","50.5010021393296","50.1270167939763","49.8413543065125","49.5771579466834","49.3995785403265","49.0967464707427","49.0043752521743","48.5959361232858","48.3390672900343","47.8831172786312","47.6309198642539","47.3540796630013","46.8048245486578","46.3252907794976","45.9654640730725","45.5638715390473","45.1231276508065","44.6894482369734","45.4303912944233","43.3440574030131","44.429129253743",
